month,num_counties,incident_duration_days,quarter,year,duration_x_counties,log_total_cost
7,2,3.0,3,2014,6.0,13.080530017459768
7,1,1.0,3,2014,1.0,10.610636006207844
7,1,1.0,3,2014,1.0,11.934900137129894
8,2,13.0,3,2014,26.0,16.080396678889535
8,1,15.0,3,2014,15.0,15.902696974275525
8,1,8.0,3,2014,8.0,13.941439128492076
8,2,7.0,3,2014,14.0,14.53848885319993
8,1,8.0,3,2014,8.0,16.097970045770396
8,1,24.0,3,2014,24.0,16.11676958712418
8,1,9.0,3,2014,9.0,13.313488105665492
8,1,6.0,3,2014,6.0,13.668803373131478
8,1,4.0,3,2014,4.0,15.05941174229592
8,1,5.0,3,2014,5.0,14.757896851493909
8,1,4.0,3,2014,4.0,14.48848060741024
9,1,5.0,3,2014,5.0,15.021554535928516
9,1,6.0,3,2014,6.0,15.051013398043626
9,1,12.0,3,2014,12.0,15.48224631096241
9,1,12.0,3,2014,12.0,14.104028963092366
9,1,20.0,3,2014,20.0,16.670130491416383
10,1,5.0,4,2014,5.0,15.25050644122977
11,1,15.0,4,2014,15.0,13.933294491398032
6,1,0.0,2,2015,0.0,15.641995361188386
6,1,0.0,2,2015,0.0,13.164384492691823
6,1,10.0,2,2015,10.0,13.870672824716497
6,1,5.0,2,2015,5.0,14.56553040348629
7,2,6.0,3,2015,12.0,14.582912723442464
7,1,4.0,3,2015,4.0,13.776545005854643
7,1,8.0,3,2015,8.0,15.5981135476225
7,3,11.0,3,2015,33.0,16.46743999115633
7,1,30.0,3,2015,30.0,16.528869841580825
8,1,17.0,3,2015,17.0,17.255894174941766
8,1,6.0,3,2015,6.0,13.779117107534494
8,1,4.0,3,2015,4.0,13.561526605386218
8,1,3.0,3,2015,3.0,11.75460307458122
8,1,14.0,3,2015,14.0,14.995345405699757
8,1,6.0,3,2015,6.0,13.120994721221608
8,2,17.0,3,2015,34.0,15.926025925986949
8,3,19.0,3,2015,57.0,15.642338545364334
8,1,19.0,3,2015,19.0,14.263874912809648
8,1,23.0,3,2015,23.0,15.556639807658891
8,1,25.0,3,2015,25.0,16.130087400657807
8,2,29.0,3,2015,58.0,17.059866513931656
8,1,11.0,3,2015,11.0,14.135534096290476
8,1,14.0,3,2015,14.0,13.926384178493056
8,1,17.0,3,2015,17.0,14.706865780050922
8,2,12.0,3,2015,24.0,14.4974974434595
8,2,9.0,3,2015,18.0,13.112251463897389
8,1,6.0,3,2015,6.0,12.843501095996244
9,2,23.0,3,2015,46.0,14.969505407726984
9,3,23.0,3,2015,69.0,14.992522084549028
9,1,2.0,3,2015,2.0,12.352836063748503
9,1,3.0,3,2015,3.0,12.489337802757763
10,1,0.0,4,2015,0.0,9.070020273861086
10,1,15.0,4,2015,15.0,15.143641831610989
11,2,2.0,4,2015,4.0,12.79645261158489
1,1,0.0,1,2016,0.0,0.0
2,1,0.0,1,2016,0.0,0.0
3,2,15.0,1,2016,30.0,14.038515379655976
4,1,1.0,2,2016,1.0,11.547124938929326
4,1,0.0,2,2016,0.0,13.913535522131854
4,1,2.0,2,2016,2.0,0.0
6,1,6.0,2,2016,6.0,14.473184440232744
6,1,7.0,2,2016,7.0,14.51100860307551
6,1,4.0,2,2016,4.0,14.799501429040276
6,2,57.0,2,2016,114.0,15.591472140108705
6,1,10.0,2,2016,10.0,16.47704310419071
6,1,10.0,2,2016,10.0,14.135969419283136
6,1,21.0,2,2016,21.0,14.361906571321004
6,1,13.0,2,2016,13.0,15.261949872937135
7,1,5.0,3,2016,5.0,14.723665245811135
7,1,5.0,3,2016,5.0,14.615354656298807
7,1,36.0,3,2016,36.0,13.653627261703004
7,1,10.0,3,2016,10.0,15.452013894910928
7,1,0.0,3,2016,0.0,13.475069514036075
7,1,75.0,3,2016,75.0,18.5314706549223
7,1,2.0,3,2016,2.0,7.962600267751083
7,1,7.0,3,2016,7.0,14.411834179138484
7,1,9.0,3,2016,9.0,16.009975711590375
7,1,9.0,3,2016,9.0,12.955263548058529
8,1,3.0,3,2016,3.0,12.99007413870138
8,1,0.0,3,2016,0.0,13.365146499584489
8,1,9.0,3,2016,9.0,15.055518801108423
8,1,9.0,3,2016,9.0,16.429568828056954
8,1,24.0,3,2016,24.0,17.8559259032264
8,1,6.0,3,2016,6.0,15.304048425913384
8,1,3.0,3,2016,3.0,12.75965469559623
8,1,8.0,3,2016,8.0,14.1420564625872
8,2,23.0,3,2016,46.0,14.215826257261597
8,1,10.0,3,2016,10.0,14.358900008050227
8,1,3.0,3,2016,3.0,13.876853190184828
8,1,2.0,3,2016,2.0,13.617961224867026
10,1,2.0,4,2016,2.0,13.017686183784368
10,1,3.0,4,2016,3.0,14.19414349492483
10,1,17.0,4,2016,17.0,15.453700197527835
10,2,9.0,4,2016,18.0,15.176769940330686
11,1,13.0,4,2016,13.0,13.175446447187936
11,1,28.0,4,2016,28.0,14.660154294994404
11,3,18.0,4,2016,54.0,12.689282129862718
11,3,18.0,4,2016,54.0,15.814252511792857
11,2,38.0,4,2016,76.0,15.077940657385229
11,1,19.0,4,2016,19.0,14.140850105522253
11,1,15.0,4,2016,15.0,14.68636995527994
11,1,16.0,4,2016,16.0,11.69154149811695
11,4,4.0,4,2016,16.0,14.404074981444872
11,1,11.0,4,2016,11.0,0.0
2,1,0.0,1,2017,0.0,14.720596942915677
2,1,0.0,1,2017,0.0,8.417271193507993
3,3,11.0,1,2017,33.0,15.38037007944687
3,1,11.0,1,2017,11.0,13.894518789213071
3,3,11.0,1,2017,33.0,11.866776034114872
3,1,11.0,1,2017,11.0,11.236493076865926
3,1,11.0,1,2017,11.0,11.191730592855116
3,1,11.0,1,2017,11.0,11.976829466754008
3,1,11.0,1,2017,11.0,12.073888801696668
3,5,0.0,1,2017,0.0,13.89108774386614
4,1,46.0,2,2017,46.0,14.368704656633067
4,1,20.0,2,2017,20.0,11.30268913098466
4,1,49.0,2,2017,49.0,11.206867858440166
5,3,65.0,2,2017,195.0,15.863404085707202
5,1,4.0,2,2017,4.0,15.601127134870502
6,1,9.0,2,2017,9.0,14.873771932108744
6,1,31.0,2,2017,31.0,13.781837904227393
6,1,24.0,2,2017,24.0,16.42510203191832
6,1,10.0,2,2017,10.0,15.489874315266425
6,1,3.0,2,2017,3.0,11.344120348144664
7,1,5.0,3,2017,5.0,13.69888511953361
7,1,10.0,3,2017,10.0,17.001932078010356
7,1,1.0,3,2017,1.0,11.250869942836918
7,1,3.0,3,2017,3.0,12.975879525531102
7,1,16.0,3,2017,16.0,17.940547615477367
7,1,5.0,3,2017,5.0,12.218256272798603
7,2,7.0,3,2017,14.0,15.639754267845971
8,1,2.0,3,2017,2.0,15.160327300835467
8,1,21.0,3,2017,21.0,14.51889634465376
8,2,30.0,3,2017,60.0,14.217787622992471
8,1,32.0,3,2017,32.0,15.835975923940374
9,1,26.0,3,2017,26.0,14.979315535005904
9,1,20.0,3,2017,20.0,12.716164219947853
9,1,9.0,3,2017,9.0,15.853372212527052
9,2,17.0,3,2017,34.0,12.816706237051898
9,2,18.0,3,2017,36.0,15.531153406233113
9,1,11.0,3,2017,11.0,16.03681882106914
9,1,21.0,3,2017,21.0,15.769436160131384
9,2,3.0,3,2017,6.0,12.561258997064792
9,2,20.0,3,2017,40.0,10.534801615717948
9,1,8.0,3,2017,8.0,14.140637154097568
9,1,12.0,3,2017,12.0,9.398405403397204
9,1,9.0,3,2017,9.0,11.961098723687364
9,2,11.0,3,2017,22.0,14.104704938801053
9,3,4.0,3,2017,12.0,11.150712787478284
9,2,7.0,3,2017,14.0,15.910886343845863
10,2,0.0,4,2017,0.0,0.0
10,2,0.0,4,2017,0.0,0.0
10,2,0.0,4,2017,0.0,0.0
10,1,0.0,4,2017,0.0,0.0
10,1,0.0,4,2017,0.0,0.0
10,1,0.0,4,2017,0.0,0.0
10,1,0.0,4,2017,0.0,0.0
10,1,0.0,4,2017,0.0,0.0
10,2,0.0,4,2017,0.0,0.0
10,2,11.0,4,2017,22.0,10.355800940576383
12,2,0.0,4,2017,0.0,0.0
12,1,9.0,4,2017,9.0,16.25520590854893
12,1,9.0,4,2017,9.0,15.44512574319244
12,1,9.0,4,2017,9.0,14.816672889469828
12,1,9.0,4,2017,9.0,16.033468739778286
12,1,2.0,4,2017,2.0,14.238663156081246
3,1,0.0,1,2018,0.0,8.245987960523252
4,1,12.0,2,2018,12.0,14.317222146804154
4,1,13.0,2,2018,13.0,15.29489891997711
4,1,7.0,2,2018,7.0,14.199674294219514
4,1,2.0,2,2018,2.0,10.71394654663364
4,1,5.0,2,2018,5.0,13.333344060007668
4,1,0.0,2,2018,0.0,14.573353258274365
5,1,12.0,2,2018,12.0,15.597178899261053
5,1,2.0,2,2018,2.0,13.037533067430576
6,1,61.0,2,2018,61.0,15.647330222817477
6,1,377.0,2,2018,377.0,0.0
6,1,0.0,2,2018,0.0,14.06605239676366
6,1,0.0,2,2018,0.0,11.28724457232639
6,1,4.0,2,2018,4.0,14.093384068363216
6,1,12.0,2,2018,12.0,16.717981517204834
6,1,5.0,2,2018,5.0,14.802187616682025
6,2,14.0,2,2018,28.0,16.6048632009416
6,1,6.0,2,2018,6.0,14.456263459327896
7,2,20.0,3,2018,40.0,16.52672400140265
7,1,7.0,3,2018,7.0,14.669514214161024
7,1,11.0,3,2018,11.0,16.7055480550015
7,1,3.0,3,2018,3.0,13.407679167416765
7,1,3.0,3,2018,3.0,14.123895484739206
7,1,2.0,3,2018,2.0,8.80881001258118
7,1,4.0,3,2018,4.0,9.133449608370531
7,2,5.0,3,2018,10.0,14.1601932038832
7,2,52.0,3,2018,104.0,16.791848120642868
7,1,2.0,3,2018,2.0,0.0
7,1,0.0,3,2018,0.0,13.600360200787714
7,2,26.0,3,2018,52.0,15.27548014654598
7,1,7.0,3,2018,7.0,15.91202745862658
7,1,5.0,3,2018,5.0,9.647797565444565
7,3,22.0,3,2018,66.0,16.88500618912064
7,1,2.0,3,2018,2.0,12.675401609740629
7,1,0.0,3,2018,0.0,13.769411644129764
8,1,11.0,3,2018,11.0,15.330881350275137
8,1,8.0,3,2018,8.0,10.491603885314044
8,1,5.0,3,2018,5.0,13.961214187417282
8,1,9.0,3,2018,9.0,15.52304982216463
8,2,7.0,3,2018,14.0,11.098919638538172
8,1,17.0,3,2018,17.0,11.0600216765268
8,2,4.0,3,2018,8.0,10.309821283282394
8,1,3.0,3,2018,3.0,13.40818196464556
8,1,16.0,3,2018,16.0,10.231308186020692
8,1,7.0,3,2018,7.0,14.232965308854077
9,1,3.0,3,2018,3.0,13.491101497773103
9,1,18.0,3,2018,18.0,14.872994058528011
9,1,3.0,3,2018,3.0,0.0
11,1,0.0,4,2018,0.0,14.434638987005602
11,1,0.0,4,2018,0.0,0.0
11,2,0.0,4,2018,0.0,0.0
3,1,6.0,1,2019,6.0,13.172415887337124
6,1,33.0,2,2019,33.0,16.677646612792575
7,1,3.0,3,2019,3.0,14.535437980255798
7,1,0.0,3,2019,0.0,13.32455690549534
7,1,9.0,3,2019,9.0,15.942512044308504
7,1,6.0,3,2019,6.0,15.319677368520797
8,1,27.0,3,2019,27.0,15.820229438415454
8,1,19.0,3,2019,19.0,14.961364374187667
8,1,0.0,3,2019,0.0,11.294974409286905
8,1,23.0,3,2019,23.0,14.682984370911091
8,1,0.0,3,2019,0.0,11.380808157769756
8,1,1.0,3,2019,1.0,13.512017589445968
10,2,12.0,4,2019,24.0,16.425012210668818
10,1,2.0,4,2019,2.0,11.615823150349762
10,1,14.0,4,2019,14.0,17.959465699627906
10,1,5.0,4,2019,5.0,15.534365108259278
10,1,5.0,4,2019,5.0,15.737793314166884
10,1,3.0,4,2019,3.0,15.01937877882155
10,1,2.0,4,2019,2.0,12.879246939300614
10,1,2.0,4,2019,2.0,13.4685816948839
10,1,2.0,4,2019,2.0,11.651730776006458
11,1,4.0,4,2019,4.0,15.742682725301412
11,1,3.0,4,2019,3.0,13.139426137041683
11,1,2.0,4,2019,2.0,13.94409866139236
11,1,2.0,4,2019,2.0,0.0
3,1,4.0,1,2020,4.0,0.0
5,1,30.0,2,2020,30.0,13.422042027302163
5,1,27.0,2,2020,27.0,12.9415645726348
5,1,20.0,2,2020,20.0,14.089186366550738
5,1,0.0,2,2020,0.0,14.9302499627997
5,1,0.0,2,2020,0.0,13.708844390313727
6,1,0.0,2,2020,0.0,16.026735877015792
6,2,0.0,2,2020,0.0,13.409485738246786
6,1,0.0,2,2020,0.0,13.04100333242289
6,1,0.0,2,2020,0.0,11.0849050373827
6,1,7.0,2,2020,7.0,13.832381775226274
6,1,7.0,2,2020,7.0,15.6858924975754
6,1,2.0,2,2020,2.0,13.14302128590207
7,1,5.0,3,2020,5.0,0.0
7,1,4.0,3,2020,4.0,15.514602045373252
7,1,2.0,3,2020,2.0,13.415294927208215
7,1,2.0,3,2020,2.0,0.0
7,1,5.0,3,2020,5.0,9.399448017762053
8,2,2.0,3,2020,4.0,14.872818402418655
8,3,9.0,3,2020,27.0,16.99935681932853
8,1,4.0,3,2020,4.0,0.0
8,1,7.0,3,2020,7.0,16.27948253873859
8,1,11.0,3,2020,11.0,0.0
8,1,13.0,3,2020,13.0,0.0
8,2,1.0,3,2020,2.0,10.173372313201916
8,5,0.0,3,2020,0.0,0.0
8,1,9.0,3,2020,9.0,0.0
8,1,11.0,3,2020,11.0,0.0
8,2,13.0,3,2020,26.0,13.670520161010854
8,2,14.0,3,2020,28.0,14.030659799767664
8,2,0.0,3,2020,0.0,0.0
8,1,16.0,3,2020,16.0,10.245929080293122
8,2,0.0,3,2020,0.0,0.0
8,1,0.0,3,2020,0.0,0.0
8,2,0.0,3,2020,0.0,0.0
8,1,24.0,3,2020,24.0,15.408319402670724
9,1,13.0,3,2020,13.0,9.61714791195268
9,1,4.0,3,2020,4.0,12.301389143496356
9,2,4.0,3,2020,8.0,14.87345601368506
9,3,3.0,3,2020,9.0,13.832217791625682
9,1,9.0,3,2020,9.0,0.0
9,1,1.0,3,2020,1.0,13.996002734128062
9,2,0.0,3,2020,0.0,0.0
9,1,57.0,3,2020,57.0,0.0
9,1,19.0,3,2020,19.0,0.0
9,3,12.0,3,2020,36.0,10.668857250324816
9,1,8.0,3,2020,8.0,9.407043023335888
9,1,5.0,3,2020,5.0,12.98105514914511
9,1,16.0,3,2020,16.0,11.133211872031794
9,2,8.0,3,2020,16.0,0.0
9,5,38.0,3,2020,190.0,0.0
9,1,25.0,3,2020,25.0,0.0
9,1,6.0,3,2020,6.0,11.145458784867568
9,1,3.0,3,2020,3.0,9.824769508774484
9,1,7.0,3,2020,7.0,11.59294626471148
9,1,0.0,3,2020,0.0,0.0
9,1,14.0,3,2020,14.0,0.0
9,3,0.0,3,2020,0.0,0.0
9,1,7.0,3,2020,7.0,11.041757157750334
9,1,37.0,3,2020,37.0,12.334116326923384
9,1,37.0,3,2020,37.0,0.0
9,1,36.0,3,2020,36.0,11.850661545461357
9,1,6.0,3,2020,6.0,0.0
9,1,55.0,3,2020,55.0,10.89879369536442
9,1,28.0,3,2020,28.0,10.847393451443256
9,2,7.0,3,2020,14.0,0.0
9,1,17.0,3,2020,17.0,0.0
9,1,0.0,3,2020,0.0,0.0
9,1,0.0,3,2020,0.0,0.0
9,2,24.0,3,2020,48.0,14.336344144586043
9,2,0.0,3,2020,0.0,0.0
9,1,0.0,3,2020,0.0,0.0
10,1,19.0,4,2020,19.0,14.366691996565654
10,1,7.0,4,2020,7.0,14.207229316447988
10,1,0.0,4,2020,0.0,16.654822322326304
10,3,0.0,4,2020,0.0,15.670582274888863
11,1,1.0,4,2020,1.0,14.541710309084063
12,1,0.0,4,2020,0.0,16.12723896715383
3,1,6.0,1,2021,6.0,13.69427135162478
4,1,2.0,2,2021,2.0,14.729856976886438
4,1,0.0,2,2021,0.0,11.52432652518472
5,1,2.0,2,2021,2.0,0.0
6,1,8.0,2,2021,8.0,15.252906944555985
6,2,18.0,2,2021,36.0,15.689037285434878
6,1,1.0,2,2021,1.0,0.0
6,1,16.0,2,2021,16.0,15.747415204819127
6,1,5.0,2,2021,5.0,14.470834389402905
6,1,12.0,2,2021,12.0,15.1231446227313
6,1,1.0,2,2021,1.0,13.390707649011372
7,1,6.0,3,2021,6.0,14.9452584762254
7,2,36.0,3,2021,72.0,17.20913510966022
7,1,14.0,3,2021,14.0,8.896781018825118
7,1,7.0,3,2021,7.0,8.238787955744666
7,1,0.0,3,2021,0.0,11.48021692551032
7,2,0.0,3,2021,0.0,0.0
7,1,34.0,3,2021,34.0,10.85847751546156
7,1,7.0,3,2021,7.0,0.0
7,2,3.0,3,2021,6.0,0.0
8,1,2.0,3,2021,2.0,13.938755114549108
8,1,0.0,3,2021,0.0,0.0
8,1,3.0,3,2021,3.0,0.0
8,2,5.0,3,2021,10.0,12.649428127153914
8,2,4.0,3,2021,8.0,14.630445212371722
8,1,16.0,3,2021,16.0,14.847373221471658
8,1,17.0,3,2021,17.0,8.671675816143692
8,1,13.0,3,2021,13.0,0.0
8,1,0.0,3,2021,0.0,0.0
8,1,0.0,3,2021,0.0,0.0
8,1,27.0,3,2021,27.0,0.0
8,1,39.0,3,2021,39.0,0.0
8,1,13.0,3,2021,13.0,15.033187981529656
9,1,5.0,3,2021,5.0,16.211939956894327
10,1,6.0,4,2021,6.0,13.83931717817929
10,1,36.0,4,2021,36.0,15.497837545284264
12,1,2.0,4,2021,2.0,14.70629352740368
12,1,7.0,4,2021,7.0,13.788465402563798
12,1,4.0,4,2021,4.0,13.22062383721313
12,1,8.0,4,2021,8.0,12.140791608796112
3,1,28.0,1,2022,28.0,0.0
3,2,11.0,1,2022,22.0,13.79842805936134
3,2,28.0,1,2022,56.0,14.851314905399438
3,1,13.0,1,2022,13.0,14.610068182912595
3,1,13.0,1,2022,13.0,13.79420599893309
3,1,10.0,1,2022,10.0,13.005850414863522
4,1,103.0,2,2022,103.0,14.61256674224811
4,1,102.0,2,2022,102.0,0.0
4,1,102.0,2,2022,102.0,0.0
4,1,102.0,2,2022,102.0,0.0
4,1,9.0,2,2022,9.0,14.713742303516414
4,1,14.0,2,2022,14.0,15.219778028243944
4,3,8.0,2,2022,24.0,14.220201566534689
4,1,86.0,2,2022,86.0,0.0
4,1,94.0,2,2022,94.0,0.0
5,1,5.0,2,2022,5.0,15.104381113145031
5,1,11.0,2,2022,11.0,14.320402041495988
6,1,12.0,2,2022,12.0,12.876135598729489
6,2,52.0,2,2022,104.0,12.161743414088455
7,1,9.0,3,2022,9.0,15.084616911363542
7,2,19.0,3,2022,38.0,15.466416256990035
7,1,12.0,3,2022,12.0,17.668112750232506
8,1,5.0,3,2022,5.0,15.007651054819467
8,1,1.0,3,2022,1.0,13.960025525926334
8,1,1.0,3,2022,1.0,11.644046705510172
8,3,0.0,3,2022,0.0,12.973046864142692
9,1,7.0,3,2022,7.0,15.9570116655533
9,1,9.0,3,2022,9.0,16.985837926769285
9,1,11.0,3,2022,11.0,12.568573500842737
9,2,17.0,3,2022,34.0,17.274348302773113
9,1,2.0,3,2022,2.0,12.065801793682551
9,2,44.0,3,2022,88.0,8.014821730296804
10,2,6.0,4,2022,12.0,15.382613006160398
1,1,7.0,1,2023,7.0,14.428289931344898
3,1,6.0,1,2023,6.0,13.93416250489678
3,1,3.0,1,2023,3.0,0.0
3,1,6.0,1,2023,6.0,12.246460273727036
4,1,5.0,2,2023,5.0,14.467140491955591
4,1,3.0,2,2023,3.0,0.0
4,1,3.0,2,2023,3.0,13.565632528996328
4,1,2.0,2,2023,2.0,12.613988082462487
5,2,12.0,2,2023,24.0,0.0
6,1,3.0,2,2023,3.0,13.767719712309727
7,1,0.0,3,2023,0.0,0.0
7,1,0.0,3,2023,0.0,0.0
7,1,0.0,3,2023,0.0,0.0
7,1,0.0,3,2023,0.0,0.0
7,1,10.0,3,2023,10.0,14.944774979772408
7,1,0.0,3,2023,0.0,0.0
8,1,33.0,3,2023,33.0,11.65232360204583
8,1,0.0,3,2023,0.0,11.715829247055645
8,1,0.0,3,2023,0.0,0.0
8,1,0.0,3,2023,0.0,0.0
8,1,0.0,3,2023,0.0,0.0
8,1,0.0,3,2023,0.0,0.0
8,1,0.0,3,2023,0.0,0.0
8,1,18.0,3,2023,18.0,0.0
8,1,0.0,3,2023,0.0,0.0
8,1,63.0,3,2023,63.0,16.990434554655433
8,1,2.0,3,2023,2.0,11.31437232590216
8,1,48.0,3,2023,48.0,13.609980290552633
8,1,39.0,3,2023,39.0,13.986868314685246
8,2,55.0,3,2023,110.0,15.08445695970587
2,1,18.0,1,2024,18.0,13.450889613730624
2,3,18.0,1,2024,54.0,13.454295222028255
2,1,22.0,1,2024,22.0,13.607299103420036
3,1,3.0,1,2024,3.0,10.48717889861148
4,1,6.0,2,2024,6.0,12.1582048458518
5,1,0.0,2,2024,0.0,10.689875728158889
5,1,3.0,2,2024,3.0,13.15288441557748
6,1,2.0,2,2024,2.0,12.32341060437679
6,1,1.0,2,2024,1.0,0.0
6,1,2.0,2,2024,2.0,0.0
6,3,0.0,2,2024,0.0,0.0
6,3,0.0,2,2024,0.0,0.0
6,2,19.0,2,2024,38.0,14.835634579079452
6,1,0.0,2,2024,0.0,13.179711087771004
6,1,2.0,2,2024,2.0,0.0
7,1,4.0,3,2024,4.0,13.639788138884686
7,1,3.0,3,2024,3.0,12.202277151747843
7,1,26.0,3,2024,26.0,0.0
7,1,1.0,3,2024,1.0,0.0
7,1,0.0,3,2024,0.0,0.0
7,2,0.0,3,2024,0.0,0.0
7,1,5.0,3,2024,5.0,0.0
7,1,1.0,3,2024,1.0,0.0
7,2,6.0,3,2024,12.0,11.949315755313336
7,3,0.0,3,2024,0.0,0.0
7,2,0.0,3,2024,0.0,0.0
7,1,0.0,3,2024,0.0,0.0
7,3,0.0,3,2024,0.0,0.0
7,1,1.0,3,2024,1.0,10.878985808500214
7,2,0.0,3,2024,0.0,0.0
7,2,6.0,3,2024,12.0,0.0
7,3,4.0,3,2024,12.0,0.0
7,2,27.0,3,2024,54.0,11.602938366209036
7,3,15.0,3,2024,45.0,10.22013747595311
7,1,29.0,3,2024,29.0,0.0
7,1,16.0,3,2024,16.0,7.484031507810667
7,1,5.0,3,2024,5.0,0.0
7,1,9.0,3,2024,9.0,13.275013371766214
7,2,31.0,3,2024,62.0,0.0
8,1,6.0,3,2024,6.0,0.0
8,1,0.0,3,2024,0.0,0.0
8,1,0.0,3,2024,0.0,0.0
8,1,0.0,3,2024,0.0,0.0
8,1,2.0,3,2024,2.0,0.0
8,1,9.0,3,2024,9.0,0.0
9,1,0.0,3,2024,0.0,0.0
9,1,8.0,3,2024,8.0,0.0
9,3,0.0,3,2024,0.0,0.0
9,1,35.0,3,2024,35.0,11.22296372939319
9,1,3.0,3,2024,3.0,9.466676503705331
9,2,14.0,3,2024,28.0,10.323579169826454
9,1,10.0,3,2024,10.0,10.927974715057234
9,1,24.0,3,2024,24.0,0.0
10,1,16.0,4,2024,16.0,10.59940588989186
10,1,12.0,4,2024,12.0,0.0
10,2,0.0,4,2024,0.0,0.0
10,2,0.0,4,2024,0.0,12.426555660754902
10,1,0.0,4,2024,0.0,0.0
11,1,9.0,4,2024,9.0,0.0
11,1,2.0,4,2024,2.0,0.0
11,1,14.0,4,2024,14.0,0.0
12,1,8.0,4,2024,8.0,0.0
1,1,0.0,1,2025,0.0,0.0
1,1,0.0,1,2025,0.0,0.0
1,1,0.0,1,2025,0.0,0.0
3,1,5.0,1,2025,5.0,0.0
3,2,1.0,1,2025,2.0,0.0
3,1,0.0,1,2025,0.0,0.0
3,2,2.0,1,2025,4.0,0.0
3,1,2.0,1,2025,2.0,0.0
3,3,11.0,1,2025,33.0,0.0
3,1,12.0,1,2025,12.0,0.0
3,1,5.0,1,2025,5.0,0.0
3,1,12.0,1,2025,12.0,0.0
3,2,16.0,1,2025,32.0,0.0
3,2,10.0,1,2025,20.0,0.0
3,2,13.0,1,2025,26.0,0.0
3,1,5.0,1,2025,5.0,0.0
3,1,1.0,1,2025,1.0,0.0
3,2,12.0,1,2025,24.0,0.0
3,1,14.0,1,2025,14.0,0.0
3,1,3.0,1,2025,3.0,0.0
3,1,3.0,1,2025,3.0,0.0
3,1,6.0,1,2025,6.0,0.0
3,1,3.0,1,2025,3.0,0.0
3,1,9.0,1,2025,9.0,0.0
3,2,7.0,1,2025,14.0,0.0
3,1,0.0,1,2025,0.0,0.0
3,1,0.0,1,2025,0.0,0.0
3,2,0.0,1,2025,0.0,0.0
3,1,0.0,1,2025,0.0,0.0
3,1,0.0,1,2025,0.0,0.0
4,1,0.0,2,2025,0.0,0.0
4,1,0.0,2,2025,0.0,0.0
4,1,0.0,2,2025,0.0,0.0
5,1,0.0,2,2025,0.0,0.0
5,1,8.0,2,2025,8.0,0.0
5,1,6.0,2,2025,6.0,0.0
5,1,6.0,2,2025,6.0,0.0
6,1,2.0,2,2025,2.0,0.0
6,1,8.0,2,2025,8.0,0.0
6,1,27.0,2,2025,27.0,0.0
6,1,6.0,2,2025,6.0,0.0
6,1,3.0,2,2025,3.0,0.0
6,1,29.0,2,2025,29.0,0.0
6,1,4.0,2,2025,4.0,0.0
6,1,37.0,2,2025,37.0,0.0
6,1,36.0,2,2025,36.0,0.0
6,1,22.0,2,2025,22.0,0.0
6,1,5.0,2,2025,5.0,0.0
7,2,19.0,3,2025,38.0,0.0
7,1,32.0,3,2025,32.0,0.0
7,1,8.0,3,2025,8.0,0.0
7,2,41.0,3,2025,82.0,0.0
7,1,16.0,3,2025,16.0,0.0
8,1,2.0,3,2025,2.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,1,18.0,3,2025,18.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,1,0.0,3,2025,0.0,0.0
8,2,14.0,3,2025,28.0,0.0
8,1,24.0,3,2025,24.0,0.0
9,1,0.0,3,2025,0.0,0.0
9,1,0.0,3,2025,0.0,0.0
9,1,15.0,3,2025,15.0,0.0
12,1,11.0,4,2025,11.0,0.0
2,2,6.0,1,2026,12.0,0.0
2,1,7.0,1,2026,7.0,0.0
2,1,5.0,1,2026,5.0,0.0
2,2,0.0,1,2026,0.0,0.0
2,1,3.0,1,2026,3.0,0.0
2,2,7.0,1,2026,14.0,0.0
3,1,0.0,1,2026,0.0,0.0
3,5,0.0,1,2026,0.0,0.0
3,1,1.0,1,2026,1.0,0.0
3,1,0.0,1,2026,0.0,0.0
3,1,0.0,1,2026,0.0,0.0
3,1,0.0,1,2026,0.0,0.0
3,1,0.0,1,2026,0.0,0.0
