disasterNumber,year,month,quarter,incident_duration_days,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,num_counties,tier_very_high,tier_high,tier_medium,tier_low,total_cost,log_total_cost,duration_x_counties
313,1971,9,3,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
314,1971,9,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
315,1971,10,4,0.0,0,0,0,0,21,True,False,False,False,0.0,0.0,0.0
316,1972,1,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
317,1972,1,1,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
318,1972,1,1,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
319,1972,1,1,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
320,1972,1,1,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
321,1972,1,1,0.0,0,0,0,0,27,False,False,True,False,0.0,0.0,0.0
322,1972,2,1,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
323,1972,2,1,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
324,1972,3,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
325,1972,3,1,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
326,1972,3,1,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
327,1972,3,1,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
328,1972,3,1,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
329,1972,4,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
330,1972,4,2,0.0,0,0,0,0,9,False,False,False,True,0.0,0.0,0.0
331,1972,5,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
332,1972,5,2,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
333,1972,5,2,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
334,1972,6,2,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
335,1972,6,2,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
336,1972,6,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
337,1972,6,2,0.0,0,0,0,0,14,False,False,False,True,0.0,0.0,0.0
338,1972,6,2,0.0,0,0,0,0,26,False,False,True,False,0.0,0.0,0.0
339,1972,6,2,0.0,0,0,0,0,106,False,False,True,False,0.0,0.0,0.0
340,1972,6,2,0.0,0,0,0,0,67,False,False,True,False,0.0,0.0,0.0
341,1972,6,2,0.0,0,0,0,0,21,False,False,True,False,0.0,0.0,0.0
342,1972,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
343,1972,7,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
344,1972,7,3,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
345,1972,7,3,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
346,1972,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
347,1972,8,3,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
348,1972,8,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
349,1972,8,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
350,1972,8,3,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
351,1972,9,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
352,1972,9,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
353,1972,9,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
354,1972,9,3,0.0,0,0,0,0,17,False,False,True,False,0.0,0.0,0.0
355,1972,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
356,1972,9,3,0.0,0,0,0,0,8,False,False,False,True,0.0,0.0,0.0
357,1972,9,3,0.0,0,0,0,0,8,False,False,False,True,0.0,0.0,0.0
358,1972,10,4,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
359,1972,10,4,0.0,0,0,0,0,31,False,False,True,False,0.0,0.0,0.0
360,1972,10,4,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
361,1972,11,4,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
362,1972,11,4,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
363,1972,12,4,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
364,1973,2,1,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
365,1973,3,1,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
366,1973,3,1,0.0,0,0,0,0,47,False,False,True,False,0.0,0.0,0.0
367,1973,3,1,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
368,1973,3,1,0.0,0,0,0,0,52,False,False,True,False,0.0,0.0,0.0
369,1973,3,1,0.0,0,0,0,0,28,False,False,False,True,0.0,0.0,0.0
370,1973,4,2,0.0,0,0,0,0,14,False,False,False,True,0.0,0.0,0.0
371,1973,4,2,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
372,1973,4,2,0.0,0,0,0,0,94,False,False,True,False,0.0,0.0,0.0
373,1973,4,2,0.0,0,0,0,0,52,False,False,True,False,0.0,0.0,0.0
374,1973,4,2,0.0,0,0,0,0,37,False,False,True,False,0.0,0.0,0.0
375,1973,4,2,0.0,0,0,0,0,43,False,False,True,False,0.0,0.0,0.0
376,1973,4,2,0.0,0,0,0,0,34,False,False,True,False,0.0,0.0,0.0
377,1973,4,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
378,1973,5,2,0.0,0,0,0,0,64,False,False,True,False,0.0,0.0,0.0
379,1973,5,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
380,1973,5,2,0.0,0,0,0,0,11,False,False,True,False,0.0,0.0,0.0
381,1973,5,2,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
382,1973,5,2,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
383,1973,5,2,0.0,0,0,0,0,1,False,True,False,False,0.0,0.0,0.0
384,1973,5,2,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
385,1973,5,2,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
386,1973,5,2,0.0,0,0,0,0,26,False,False,True,False,0.0,0.0,0.0
387,1973,5,2,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
388,1973,5,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
389,1973,5,2,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
390,1973,6,2,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
391,1973,6,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
392,1973,6,2,0.0,0,0,0,0,31,False,False,True,False,0.0,0.0,0.0
393,1973,6,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
394,1973,6,2,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
395,1973,6,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
396,1973,7,3,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
397,1973,7,3,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
398,1973,7,3,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
399,1973,7,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
400,1973,7,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
401,1973,7,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
402,1973,8,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
403,1973,9,3,0.0,0,0,0,0,53,False,False,True,False,0.0,0.0,0.0
404,1973,10,4,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
405,1973,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
406,1973,10,4,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
407,1973,11,4,0.0,0,0,0,0,36,False,False,True,False,0.0,0.0,0.0
408,1973,11,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
409,1973,12,4,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
410,1974,1,1,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
411,1974,1,1,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
412,1974,1,1,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
413,1974,1,1,0.0,0,0,0,0,19,False,False,True,False,0.0,0.0,0.0
414,1974,1,1,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
415,1974,1,1,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
416,1974,1,1,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
417,1974,1,1,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
418,1974,2,1,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
419,1974,3,1,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
420,1974,4,2,0.0,0,0,0,0,34,False,False,False,True,0.0,0.0,0.0
421,1974,4,2,0.0,0,0,0,0,14,False,False,False,True,0.0,0.0,0.0
422,1974,4,2,0.0,0,0,0,0,20,False,False,False,True,0.0,0.0,0.0
423,1974,4,2,0.0,0,0,0,0,39,False,False,False,True,0.0,0.0,0.0
424,1974,4,2,0.0,0,0,0,0,45,False,False,False,True,0.0,0.0,0.0
425,1974,4,2,0.0,0,0,0,0,20,False,False,False,True,0.0,0.0,0.0
426,1974,4,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
427,1974,4,2,0.0,0,0,0,0,4,False,False,False,True,0.0,0.0,0.0
428,1974,4,2,0.0,0,0,0,0,6,False,False,False,True,0.0,0.0,0.0
429,1974,4,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
430,1974,4,2,0.0,0,0,0,0,30,False,False,True,False,0.0,0.0,0.0
431,1974,4,2,0.0,0,0,0,0,4,False,False,False,True,0.0,0.0,0.0
432,1974,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
433,1974,5,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
434,1974,5,2,0.0,0,0,0,0,18,False,False,True,False,0.0,0.0,0.0
435,1974,5,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
436,1974,5,2,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
437,1974,6,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
438,1974,6,2,0.0,0,0,0,0,46,False,False,True,False,0.0,0.0,0.0
439,1974,6,2,0.0,0,0,0,0,22,False,False,True,False,0.0,0.0,0.0
440,1974,6,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
441,1974,6,2,0.0,0,0,0,0,20,False,False,True,False,0.0,0.0,0.0
442,1974,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
443,1974,6,2,0.0,0,0,0,0,39,False,False,True,False,0.0,0.0,0.0
444,1974,6,2,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
445,1974,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
446,1974,7,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
447,1974,7,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
448,1974,9,3,0.0,0,0,0,0,10,True,False,False,False,0.0,0.0,0.0
449,1974,9,3,0.0,0,0,0,0,5,False,False,False,True,0.0,0.0,0.0
450,1974,11,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
451,1974,11,4,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
452,1974,11,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
453,1974,11,4,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
454,1974,11,4,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
455,1974,11,4,0.0,0,0,0,0,52,False,False,True,False,0.0,0.0,0.0
456,1975,1,1,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
457,1975,2,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
458,1975,3,1,0.0,0,0,0,0,23,False,False,True,False,0.0,0.0,0.0
459,1975,3,1,0.0,0,0,0,0,46,False,False,True,False,0.0,0.0,0.0
460,1975,3,1,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
461,1975,3,1,0.0,0,0,0,0,17,False,False,True,False,0.0,0.0,0.0
462,1975,4,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
463,1975,4,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
464,1975,4,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
465,1975,4,2,0.0,0,0,0,0,17,False,False,True,False,0.0,0.0,0.0
466,1975,5,2,0.0,0,0,0,0,4,False,False,False,True,0.0,0.0,0.0
467,1975,5,2,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
468,1975,5,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
469,1975,5,2,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
470,1975,6,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
471,1975,6,2,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
472,1975,6,2,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
473,1975,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
474,1975,7,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
475,1975,7,3,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
476,1975,7,3,0.0,0,0,0,0,17,False,False,True,False,0.0,0.0,0.0
477,1975,7,3,0.0,0,0,0,0,13,False,False,True,False,0.0,0.0,0.0
478,1975,7,3,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
479,1975,8,3,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
480,1975,9,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
481,1975,9,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
482,1975,9,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
483,1975,9,3,0.0,0,0,0,0,78,False,False,True,False,0.0,0.0,0.0
484,1975,9,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
485,1975,9,3,0.0,0,0,0,0,30,False,False,True,False,0.0,0.0,0.0
486,1975,9,3,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
487,1975,10,4,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
488,1975,10,4,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
489,1975,10,4,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
490,1975,12,4,0.0,0,0,0,0,1,False,True,False,False,0.0,0.0,0.0
491,1975,12,4,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
492,1975,12,4,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
493,1975,12,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
494,1976,3,1,0.0,0,0,0,0,7,False,True,False,False,0.0,0.0,0.0
495,1976,3,1,0.0,0,0,0,0,29,False,False,True,False,0.0,0.0,0.0
496,1976,3,1,0.0,0,0,0,0,22,False,False,True,False,0.0,0.0,0.0
497,1976,4,2,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
498,1976,4,2,0.0,0,0,0,0,4,False,False,False,True,0.0,0.0,0.0
499,1976,4,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
500,1976,4,2,0.0,0,0,0,0,20,False,True,False,False,0.0,0.0,0.0
501,1976,4,2,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
503,1976,5,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
504,1976,6,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
505,1976,6,2,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
507,1976,6,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
508,1976,6,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
509,1976,6,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
510,1976,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
511,1976,6,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
512,1976,6,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
513,1976,7,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
514,1976,7,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
515,1976,7,3,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
516,1976,7,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
517,1976,8,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
518,1976,8,3,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
519,1976,8,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
520,1976,9,3,0.0,0,0,0,0,3,True,False,False,False,0.0,0.0,0.0
521,1976,9,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
522,1976,10,4,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
523,1976,10,4,0.0,0,0,0,0,21,False,False,True,False,0.0,0.0,0.0
524,1977,1,1,0.0,0,0,0,0,16,False,False,False,True,0.0,0.0,0.0
525,1977,1,1,0.0,0,0,0,0,39,False,False,False,True,0.0,0.0,0.0
526,1977,1,1,0.0,0,0,0,0,35,False,False,False,True,0.0,0.0,0.0
527,1977,2,1,0.0,0,0,0,0,9,False,False,False,True,0.0,0.0,0.0
528,1977,2,1,0.0,0,0,0,0,10,False,True,False,False,0.0,0.0,0.0
529,1977,4,2,0.0,0,0,0,0,15,False,False,True,False,0.0,0.0,0.0
530,1977,4,2,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
531,1977,4,2,0.0,0,0,0,0,11,False,False,True,False,0.0,0.0,0.0
532,1977,4,2,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
533,1977,4,2,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
534,1977,5,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
535,1977,5,2,0.0,0,0,0,0,7,False,False,False,True,0.0,0.0,0.0
536,1977,6,2,0.0,0,0,0,0,6,False,False,False,True,0.0,0.0,0.0
537,1977,7,3,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
538,1977,9,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
539,1977,9,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
540,1977,11,4,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
541,1977,11,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
542,1977,11,4,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
543,1977,11,4,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
544,1977,11,4,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
545,1977,12,4,0.0,0,0,0,0,18,False,False,True,False,0.0,0.0,0.0
546,1978,2,1,2.0,0,0,0,0,8,False,False,True,False,0.0,0.0,16.0
547,1978,2,1,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
548,1978,2,1,0.0,0,0,0,0,5,False,False,False,True,0.0,0.0,0.0
549,1978,2,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
550,1978,2,1,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
551,1978,3,1,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
552,1978,3,1,0.0,0,0,0,0,21,False,False,True,False,0.0,0.0,0.0
553,1978,3,1,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
554,1978,4,2,0.0,0,0,0,0,25,False,False,True,False,0.0,0.0,0.0
555,1978,4,2,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
556,1978,5,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
557,1978,5,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
558,1978,5,2,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
559,1978,7,3,0.0,0,0,0,0,16,False,False,True,False,0.0,0.0,0.0
560,1978,7,3,0.0,0,0,0,0,17,False,False,True,False,0.0,0.0,0.0
561,1978,8,3,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
562,1978,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
563,1978,8,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
564,1978,9,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
565,1978,9,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
566,1978,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
567,1978,12,4,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
568,1978,12,4,0.0,0,0,0,0,37,False,False,True,False,0.0,0.0,0.0
569,1978,12,4,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
570,1978,12,4,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
571,1979,1,1,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
573,1979,3,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
574,1979,4,2,0.0,0,0,0,0,8,False,False,False,True,0.0,0.0,0.0
575,1979,4,2,0.0,0,0,0,0,5,False,False,False,True,0.0,0.0,0.0
576,1979,4,2,0.0,0,0,0,0,6,False,False,False,True,0.0,0.0,0.0
577,1979,4,2,0.0,0,0,0,0,36,False,False,True,False,0.0,0.0,0.0
578,1979,4,2,0.0,0,0,0,0,28,False,False,True,False,0.0,0.0,0.0
579,1979,4,2,0.0,0,0,0,0,17,False,False,False,True,0.0,0.0,0.0
580,1979,4,2,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
581,1979,4,2,0.0,0,0,0,0,42,False,False,True,False,0.0,0.0,0.0
582,1979,4,2,0.0,0,0,0,0,11,False,False,True,False,0.0,0.0,0.0
583,1979,4,2,0.0,0,0,0,0,29,False,False,True,False,0.0,0.0,0.0
584,1979,5,2,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
585,1979,5,2,0.0,0,0,0,0,14,False,False,True,False,0.0,0.0,0.0
586,1979,5,2,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
587,1979,6,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
588,1979,6,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
589,1979,6,2,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
590,1979,7,3,0.0,0,0,0,0,8,False,False,False,True,0.0,0.0,0.0
591,1979,7,3,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
592,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
593,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
594,1979,7,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
595,1979,7,3,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
596,1979,7,3,0.0,0,0,0,0,18,False,False,True,False,0.0,0.0,0.0
597,1979,9,3,0.0,0,0,0,0,72,True,False,False,False,0.0,0.0,0.0
598,1979,9,3,0.0,0,0,0,0,11,True,False,False,False,0.0,0.0,0.0
599,1979,9,3,0.0,0,0,0,0,16,True,False,False,False,0.0,0.0,0.0
600,1979,9,3,0.0,0,0,0,0,5,True,False,False,False,0.0,0.0,0.0
601,1979,9,3,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
602,1979,9,3,0.0,0,0,0,0,3,True,False,False,False,0.0,0.0,0.0
603,1979,9,3,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
604,1979,9,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
605,1979,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
606,1979,9,3,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
607,1979,9,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
608,1979,10,4,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
609,1979,10,4,0.0,0,0,0,0,1,False,True,False,False,0.0,0.0,0.0
610,1979,11,4,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
611,1979,12,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
612,1979,12,4,0.0,0,0,0,0,9,False,False,True,False,0.0,0.0,0.0
613,1980,2,1,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
614,1980,2,1,0.0,0,0,0,0,5,False,False,True,False,0.0,0.0,0.0
615,1980,2,1,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
616,1980,4,2,0.0,0,0,0,0,12,False,False,True,False,0.0,0.0,0.0
617,1980,4,2,0.0,0,0,0,0,5,False,False,False,True,0.0,0.0,0.0
618,1980,4,2,0.0,0,0,0,0,8,False,False,True,False,0.0,0.0,0.0
619,1980,4,2,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
620,1980,5,2,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
621,1980,5,2,0.0,0,0,0,0,2,False,False,False,True,0.0,0.0,0.0
622,1980,5,2,0.0,0,0,0,0,6,False,False,True,False,0.0,0.0,0.0
623,1980,5,2,0.0,0,0,0,0,39,False,False,False,True,0.0,0.0,0.0
624,1980,5,2,0.0,0,0,0,0,8,False,False,False,True,0.0,0.0,0.0
625,1980,6,2,0.0,0,0,0,0,3,False,False,False,True,0.0,0.0,0.0
626,1980,7,3,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
627,1980,8,3,0.0,0,0,0,0,12,True,False,False,False,0.0,0.0,0.0
628,1980,8,3,7.0,0,0,0,0,15,False,False,True,False,0.0,0.0,105.0
629,1980,8,3,0.0,0,0,0,0,3,False,False,True,False,0.0,0.0,0.0
630,1980,8,3,0.0,0,0,0,0,7,False,False,True,False,0.0,0.0,0.0
631,1980,9,3,0.0,0,0,0,0,10,False,False,True,False,0.0,0.0,0.0
632,1980,9,3,0.0,0,0,0,0,2,False,False,True,False,0.0,0.0,0.0
633,1980,10,4,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
634,1980,11,4,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
635,1980,11,4,0.0,0,0,0,0,4,False,False,True,False,0.0,0.0,0.0
636,1981,3,1,0.0,0,0,0,0,1,False,False,False,True,0.0,0.0,0.0
637,1981,3,1,0.0,0,0,0,0,5,False,False,False,True,0.0,0.0,0.0
638,1981,4,2,0.0,0,0,0,0,1,False,False,True,False,0.0,0.0,0.0
